🏆PHP测试-央视,#genre#
野性生存秘籍2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b95862f403d5404f87114f6a651119e6/1200.m3u8
一片住着熊的森林1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2ac6789acc644b55a4df03445561c56b/1200.m3u8
一片住着熊的森林2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/969d426187eb46e19fc6839a435fbf0f/1200.m3u8
一片住着熊的森林3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fd1e9f94afe948efafaa28a882661620/1200.m3u8
隐秘的海鬣蜥王国,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b7af80d20f06401989879c44eaf865e8/1200.m3u8
隐秘王国里的奇迹1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e2094de08292490db17c29ec299b4bc2/1200.m3u8
隐秘王国里的奇迹2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1cee8d6ac393418e887420a6e1d54b6e/1200.m3u8
隐秘王国里的奇迹3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8
隐秘王国里的奇迹4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8
勇闯包围圈,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3af15ad56d1640fab9a1a065402b3b76/1200.m3u8
勇闯都市丛林,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/221e94ad951d4001b106d3c5af785537/1200.m3u8
勇闯螃蟹岛,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3bba8da0b6c54771aa02b579ba75f8e7/1200.m3u8
勇敢的王者之心,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d37b12d09c4144f0a59560f18ff6508a/1200.m3u8
勇敢的长颈鹿(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8a9d50517baa443b82b3e4c9e0078351/1200.m3u8
勇敢的长颈鹿(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/773b3e9df72f4834b85c46e0f5b038fb/1200.m3u8
勇挑重担的矮獴(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8ef930c154a446d0a831d2dd93698fd2/1200.m3u8
勇挑重担的矮獴(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d9ffce5e83824939ab9bb66502778bd9/1200.m3u8
有一只美丽的大水獭,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f1ddaab95ca9475da4cd97907cef8e96/1200.m3u8
与野生动物为邻,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d25931bed86a49d4afb8780771797c19/1200.m3u8
雨季狮踪,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c1af227765174580bb3ad5c641f4dfd1/1200.m3u8
雨林守护的秘密(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18aecd7b1b064f3692f80ce6906895d5/1200.m3u8
雨林守护的秘密(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/084be96dbd124ac499afc25eb1e4d63d/1200.m3u8
原野逐梦记,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/01fcf61e12c242bd81dc5aca38b6f183/1200.m3u8
绽放的生命(五),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d2f3f0f3b4c242b4983ee62034f85608/1200.m3u8
绽放的生命1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/87145268893a47cd8fc9cda530eee111/1200.m3u8
绽放的生命2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b6ed77c03224d298a72a8311fcf10a7/1200.m3u8
绽放的生命3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aea0ef5ea21c40dea948d723d823a5fb/1200.m3u8
绽放的生命4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fbb3d1d6ae37458e84f574881778ac7c/1200.m3u8
植物王国漫游记,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/508b9a0c8be74d89a431b24114c91faa/1200.m3u8
植物王国漫游记,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fa3ad43978014ff4b64b4bff8914116c/1200.m3u8
追逐的游戏,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/34459ad5d340461daab2f453d485833d/1200.m3u8
追踪兽王,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93dfcb01bd634370bc211fc7484854ec/1200.m3u8
自然界奥运冠军,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b968e9b50984d598d96c6fc5af40b4c/1200.m3u8
棕熊把守的水上要塞(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/50590d053a2245428391323902e07d0e/1200.m3u8
棕熊把守的水上要塞(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bb2341e42865439eaed4502fcc736ea5/1200.m3u8
棕熊捕鱼季(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1ef91cb6079d46ccb9a62f046739d5c8/1200.m3u8
棕熊的捕鱼生活(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/388d46918ea34570a3fed5f5ceb393ee/1200.m3u8
棕熊的捕鱼生活(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/09def25492254217aba438e7403741e2/1200.m3u8
走出包围圈,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38fc4f8e379445aeab6098b9ece0aa2a/1200.m3u8
走进狗的世界,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
足球超级猎食者(上),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4d0dc6b22b8e48efa4a984ec990a4faf/1200.m3u8
足球超级猎食者(下),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d7aec4db75da469d915a5dd7a0fb3d70/1200.m3u8


🏀NBA,#genre#
TNT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/77439
TNT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/72620
TNT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1142
TNT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1141
TNT,http://xtv.ooo:8080/311009689/6471777/242167
TNT,http://xtv.ooo:8080/311009689/6471777/223339
TNT,http://xtv.ooo:8080/311009689/6471777/223340
YES,http://xtv.ooo:8080/311009689/6471777/223174

League Pass01,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93523
League Pass02,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93524
League Pass03,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93525
League Pass04,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93526
League Pass05,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93527
League Pass06,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93528
League Pass07,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93529
League Pass08,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93530
League Pass09,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93531
League Pass10,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93532
League Pass11,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93533
League Pass12,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93534
League Pass13,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93535
League Pass14,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93536
League Pass15,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93537
League Pass16,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93538
League Pass17,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93539
League Pass18,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93540

League Pass01,http//xtv.ooo8080/1122888/8800/232743
League Pass02,http//xtv.ooo8080/1122888/8800/232744
League Pass03,http//xtv.ooo8080/1122888/8800/232745
League Pass04,http//xtv.ooo8080/1122888/8800/232746
League Pass05,http//xtv.ooo8080/1122888/8800/232747
League Pass06,http//xtv.ooo8080/1122888/8800/232748
League Pass07,http//xtv.ooo8080/1122888/8800/232749
League Pass08,http//xtv.ooo8080/1122888/8800/232750
League Pass09,http//xtv.ooo8080/1122888/8800/232751
League Pass10,http//xtv.ooo8080/1122888/8800/232752
League Pass11,http//xtv.ooo8080/1122888/8800/232753
League Pass12,http//xtv.ooo8080/1122888/8800/232754
League Pass13,http//xtv.ooo8080/1122888/8800/232755

NBA LEAGUE PASS 01,http://meuplay.shop:80/PTY647388/573727789/83025
NBA LEAGUE PASS 02,http://meuplay.shop:80/PTY647388/573727789/83026
NBA LEAGUE PASS 03,http://meuplay.shop:80/PTY647388/573727789/83027
NBA LEAGUE PASS 04,http://meuplay.shop:80/PTY647388/573727789/83028
NBA LEAGUE PASS 05,http://meuplay.shop:80/PTY647388/573727789/83029
NBA LEAGUE PASS 06,http://meuplay.shop:80/PTY647388/573727789/83030
NBA LEAGUE PASS 07,http://meuplay.shop:80/PTY647388/573727789/83031
NBA LEAGUE PASS 08,http://meuplay.shop:80/PTY647388/573727789/86913
NBA LEAGUE PASS 09,http://meuplay.shop:80/PTY647388/573727789/86914
NBA LEAGUE PASS 10,http://meuplay.shop:80/PTY647388/573727789/86915

Atlanta Hawks,http//xtv.ooo8080/1122888/8800/232756
Boston Celtics,http//xtv.ooo8080/1122888/8800/232757
Brooklyn Nets,http//xtv.ooo8080/1122888/8800/232758
Charlotte Hornets,http//xtv.ooo8080/1122888/8800/232759
Chicago Bulls,http//xtv.ooo8080/1122888/8800/232760
Cleveland Cavaliers,http//xtv.ooo8080/1122888/8800/232761
Dallas Mavericks,http//xtv.ooo8080/1122888/8800/232762
Denver Nuggets,http//xtv.ooo8080/1122888/8800/232763
Detroit Pistons,http//xtv.ooo8080/1122888/8800/232764
Golden State Warriors,http//xtv.ooo8080/1122888/8800/232765
Houston Rockets,http//xtv.ooo8080/1122888/8800/232766
Indiana Pacers,http//xtv.ooo8080/1122888/8800/232767
Los Angeles Clippers,http//xtv.ooo8080/1122888/8800/232768
Los Angeles Lakers,http//xtv.ooo8080/1122888/8800/232769
Memphis Grizzlies,http//xtv.ooo8080/1122888/8800/232770
Miami Heat,http//xtv.ooo8080/1122888/8800/232771
Milwaukee Bucks,http//xtv.ooo8080/1122888/8800/232772
Minnesota Timberwolves,http//xtv.ooo8080/1122888/8800/232773
New Orleans Pelicans,http//xtv.ooo8080/1122888/8800/232774
New York Knicks,http//xtv.ooo8080/1122888/8800/232775
Oklahoma City Thunder,http//xtv.ooo8080/1122888/8800/232776
Orlando Magic,http//xtv.ooo8080/1122888/8800/232777
Philadelphia 76ers,http//xtv.ooo8080/1122888/8800/232778
Phoenix Suns,http//xtv.ooo8080/1122888/8800/232779
Portland Trail Blazers,http//xtv.ooo8080/1122888/8800/232780
Sacramento Kings,http//xtv.ooo8080/1122888/8800/232781
San Antonio Spurs,http//xtv.ooo8080/1122888/8800/232782
Toronto Raptors,http//xtv.ooo8080/1122888/8800/232783
Utah Jazz,http//xtv.ooo8080/1122888/8800/232784
Washington Wizards,http//xtv.ooo8080/1122888/8800/232785


⚽英超,#genre#
USA Network,http://xtv.ooo:8080/311009689/6471777/223349
USA Network,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1135
USA Network,http://nv1connect.com:80/tamtam/tjfYkCbP3s/77440
USA Network,http://nv1connect.com:80/tamtam/tjfYkCbP3s/72622
USA Network,http://nv1connect.com:80/tamtam/tjfYkCbP3s/69239
Optus 1,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93810
Optus 1,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93971
Optus 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93970
Optus 3,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93969
Optus 4,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93968
Optus 5,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93967
Optus 6,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93966
Optus 7,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93965
Optus 8,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93964
Optus 9,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93963
Optus 10,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93962
Optus 11,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93961
Optus 12,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93960
Optus 13,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93959
LE 01,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89209
LE 02,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89210
LE 03,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89211
LE 04,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89212
LE 05,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89213
LE 06,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89214
LE 07,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89215
LE 08,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89216
LE 09,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89217
LE 10,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89218
LE 11,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89219
LE 12,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89220
LE 13,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89221
LE 14,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89222
LE 15,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89223
LE 16,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89224
LE 17,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89225
LE 18,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89226
LE 19,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89227
LE 20,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89228
LE 21,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89229
LE 22,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89230
LE 23,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89231
LE 24,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89232
LE 25,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89233
LE 26,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89234
LE 27,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89235
LE 28,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89236
LE 29,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89237
LE 30,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89238



🏆红牛频道,#genre#
红牛TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/4478
红牛TV,http://superbits.tv:80/hAyoxQ3u/mHsKjCKN/12129
红牛TV,http://aabb.is:2095/2259489080/e8zMufUW/12129
红牛TV,http://nordicstream.xyz:80/c8JQKTqm/mG7SgFqZ/12129
红牛TV,http://superbits.tv:80/hAyoxQ3u/mHsKjCKN/25084
红牛TV,http://aabb.is:2095/2259489080/e8zMufUW/25084
红牛TV,http://nordicstream.xyz:80/c8JQKTqm/mG7SgFqZ/25084
红牛TV,http://superbits.tv:80/hAyoxQ3u/mHsKjCKN/141869
红牛TV,http://aabb.is:2095/2259489080/e8zMufUW/141869
红牛TV,http://nordicstream.xyz:80/c8JQKTqm/mG7SgFqZ/141869
红牛TV,http://nordicstream.xyz:2095/c8JQKTqm/mG7SgFqZ/141867
红牛TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
红牛TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8


🦚SamsungTV美国,#genre#
CBS News,https://dai.google.com/linear/hls/event/EezGs5EpSjSr-sYjB2qysw/master.m3u8?imafw_csid=vcbs_samsung_mobile_allos_live&imafw__fw_h_referer=com.samsung.android.tvplus&imafw_description_url=https%3A%2F%2Fwww.cbsnews.com%2Flive&imafw__fw_did=tifa%3A%7BPSID%7D&imafw__fw_is_lat=%7BTARGETOPT%7D&imafw__fw_vcid2=%7BPSID%7D&imafw__fw_app_bundle=com.samsung.android.tvplus&imafw_us_privacy=1YNY&imafw_is_lat=%7BTARGETOPT%7D&dai-ah=1
LiveNOW FOX,https://cdn-ue1-prod.tsv2.amagi.tv/linear/samsungus-fox-newsnow-samsung/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
ABC News Live,https://d2fewflvrapcwe.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-fdwnvbyln7gak-ssai-prd/ABCNewsLive_Disney.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
NBC News NOW,https://d2gjhy8g9ziabr.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched/samsungtvplus_us_nbcnewsnow_001.m3u8?ads.caid=NBCNewsNOW&ads.csid=samsungtvplus_us_nbcnewsnow_ssai&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB12&ads._fw_content_genre=News&ads._fw_content_language=en&ads._fw_content_rating=tv-g&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=1828&ads.xumo_contentName=NBCNewsNOW&ads.xumo_providerId=1828&ads.xumo_providerName=NBCNewsNOW&ads.xumo_channelId=9999542&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
CNN Replay,https://doq6y2m748j16.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/CNN-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Bloomberg TV+ UHD,https://0984ed0046994029aafaa07692005474.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Bloomberg/playlist.m3u8?ads.us_privacy=1YNY&ads.wurl_channel=389&ads.wurl_name=Bloomberg&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
Cheddar News,https://bcf66772c67a40ec839611926b59b041.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Cheddar/playlist.m3u8?ads.wurl_channel=575&ads.wurl_name=Cheddar&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
Yahoo Finance,https://cdn-ue1-prod.tsv2.amagi.tv/linear/yahoofina-samsungyahoofinance/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
TODAY All Day,https://d2gjhy8g9ziabr.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched/samsungtvplus_us_todayallday_001.m3u8?ads.caid=TodayAllDay&ads.csid=samsungtvplus_us_todayallday_ssai&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB1-7&ads._fw_content_genre=lifestyle&ads._fw_content_language=en&ads._fw_content_rating=tv-g&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=179&ads.xumo_contentName=NBCToday&ads.xumo_providerId=179&ads.xumo_providerName=NBCToday&ads.xumo_channelId=9999545&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
Scripps News,https://3ef45d727636466596adf357dc0fcc93.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Newsy-2/playlist.m3u8?ads.wurl_channel=1146&ads.wurl_name=Newsy-2&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Bloomberg Originals,https://ab1455372fed47d8a88264bab4831d5c.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_QuickTake-1/playlist.m3u8?ads.wurl_channel=1179&ads.wurl_name=QuickTake-1&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
USA Today,https://cdn-ue1-prod.tsv2.amagi.tv/linear/usatoday-usatodaynews-samsungus/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
Newsmax TV,https://cdn-ue1-prod.tsv2.amagi.tv/linear/samsungus-newsmax/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Real America's Voice,https://d2jiqiw4g5lj5k.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/AmericasVoiceChannel-prod/AVSamsung/AVSamsung.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
TYT Network,https://cdn-ue1-prod.tsv2.amagi.tv/linear/samsungus-tyt-samsungtv-us/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
NBCLX,https://d2gjhy8g9ziabr.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched/samsungtvplus_us_nbclx_001.m3u8?ads.caid=nbclx&ads.csid=samsungtvplus_us_nbclx_ssai&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB12&ads._fw_content_genre=News&ads._fw_content_language=en&ads._fw_content_rating=tv-g&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads._fw_h_x_country=US&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=2632&ads.xumo_contentName=nbclxchannel&ads.xumo_providerId=2632&ads.xumo_providerName=nbclxchannel&ads.xumo_channelId=9999549&ads.xumo_adsystem=mediatailor&ads.xumo_channelName=nbclx&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
NBC Bay Area News,https://dcvc16cj4pjhu.cloudfront.net/v1/master/72588bff830dec7b26d7cbbf5f3c24928aec5c03/cc-70ae7wabh5wlz-stage/amg-nbcsanfrancisconews/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
WN San Francisco,https://d39chvnxm26pgp.cloudfront.net/v1/master/72588bff830dec7b26d7cbbf5f3c24928aec5c03/cc-sthen6ms4vxgv-stage/WNSFO/ABR.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
ION,https://22efc0415b994402907c019895d9f1de.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung_ION/playlist.m3u8?ads.wurl_channel=1116&ads.wurl_name=ION&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Stories by AMC,https://fe0423aba9c44b9e92576576e4d3189a.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_AMCPresentsClean/playlist.m3u8?ads.wurl_channel=663&ads.wurl_name=AMCPresentsClean&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
TV Land Drama,http://service-stitcher-ipv4.clusters.pluto.tv/v1/stitch/embed/hls/channel/612fea0e970e6f00083be56b/master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&embedPartner=samsung-tvplus
Heartland,https://d76toswjmqqzm.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/Heartland-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
BET Pluto TV,http://service-stitcher-ipv4.clusters.pluto.tv/v1/stitch/embed/hls/channel/5ca670f6593a5d78f0e85aed/master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&embedPartner=samsung-tvplus
